VendorNumber,Brand,Price,PurchasePrice,Total_Sales_Quantity,Total_Sale_Price,Total_Purchase_Quantity,Total_Purchase_Dollars,Total_Freight_Cost
3924,6445,10.99,7.58,12.0,98.91,352348.0,2816661.94,14069.87
4425,25163,4.99,3.24,10367.0,7804.360000000001,2640411.0,27861690.02,144929.24
10754,37046,14.99,9.93,3221.0,23234.5,553116.0,5665501.53,28720.52
10754,24792,22.99,15.43,28.0,298.87,553116.0,5665501.53,28720.52
4425,25731,22.99,15.86,340.0,4299.13,2640411.0,27861690.02,144929.24
4425,25732,33.99,23.44,138.0,2991.1200000000003,2640411.0,27861690.02,144929.24
4425,25733,46.99,30.32,78.0,2255.52,2640411.0,27861690.02,144929.24
3664,1919,29.99,23.99,333.0,7317.5599999999995,302685.0,5960744.35,30234.420000000002
653,2059,37.99,24.08,683.0,16366.78,154092.0,1529682.04,8014.9800000000005
6785,2876,39.49,24.44,926.0,25854.25,375697.0,2693984.33,13605.41
4425,14415,7.99,5.4,3633.0,7694.37,2640411.0,27861690.02,144929.24
9819,19636,11.99,7.99,9905.0,50310.04,497770.0,2978686.4,14836.57
4692,24663,15.99,10.95,1057.0,8922.42,161002.0,1808146.33,9139.38
4425,24933,39.99,25.97,1379.0,27073.23,2640411.0,27861690.02,144929.24
8664,15470,22.99,15.33,1277.0,13357.189999999999,314035.0,3666478.72,18544.49
1590,25211,12.99,8.49,3710.0,12847.11,187841.0,1365472.83,7259.75
10754,22207,15.99,10.73,23.0,63.96,553116.0,5665501.53,28720.52
9552,714,5.99,4.31,2.0,11.98,1372841.0,10935817.3,55551.82
2000,22765,65.99,40.81,9.0,197.96999999999997,406875.0,3740617.38,19016.59
2000,45061,15.99,10.8,70.0,383.76,406875.0,3740617.38,19016.59
10754,24791,22.99,15.53,16.0,137.94,553116.0,5665501.53,28720.52
653,23939,10.99,7.43,2.0,21.98,154092.0,1529682.04,8014.9800000000005
9819,12273,12.99,8.66,16.0,103.92,497770.0,2978686.4,14836.57
9260,24298,11.99,7.89,30.0,227.81,3003.0,38921.47,198.94
9552,24987,39.99,25.97,79.0,1639.5900000000001,1372841.0,10935817.3,55551.82
9552,22970,17.99,11.68,131.0,1133.37,1372841.0,10935817.3,55551.82
17037,23810,29.99,19.99,42.0,599.8,5448.0,72055.3,358.03000000000003
2876,24694,12.99,8.96,28.0,194.85,771.0,6237.08,31.5
9165,24754,13.99,9.45,46.0,419.7,1077527.0,13210613.93,68054.7
516,22402,28.99,19.33,15.0,202.92999999999998,228103.0,1628866.68,8510.41
1003,42437,8.99,6.16,47.0,179.8,433.0,2071.9,10.53
8112,2618,98.99,78.56,215.0,15244.46,427867.0,9472995.2,48347.26
9165,2796,59.99,47.99,131.0,6958.84,1077527.0,13210613.93,68054.7
10754,21003,13.99,9.2,3320.0,10237.210000000001,553116.0,5665501.53,28720.52
9165,23265,39.99,26.84,71.0,959.76,1077527.0,13210613.93,68054.7
2242,24353,16.99,11.48,177.0,2570.9199999999996,192642.0,1561444.63,7982.65
90047,24368,18.99,12.49,48.0,18.99,26349.0,287189.9,1457.73
1392,23182,24.99,15.03,26.0,463.79999999999995,2325892.0,15573917.9,79528.99
2000,38088,49.99,33.33,20.0,675.86,406875.0,3740617.38,19016.59
90011,11928,29.99,20.4,9.0,90.97,5072.0,46940.17,238.60999999999999
9552,21418,17.99,11.84,15.0,269.84999999999997,1372841.0,10935817.3,55551.82
2000,22474,12.99,8.72,14.0,51.96,406875.0,3740617.38,19016.59
9165,23018,10.99,7.28,29.0,281.75,1077527.0,13210613.93,68054.7
2000,23117,6.99,4.82,21.0,132.81,406875.0,3740617.38,19016.59
9744,25628,18.99,11.1,19.0,232.85,70932.0,759449.24,3999.93
9552,31086,14.99,9.93,53.0,374.75,1372841.0,10935817.3,55551.82
4425,25730,29.99,19.35,152.0,2549.15,2640411.0,27861690.02,144929.24
9165,16661,59.99,38.95,46.0,659.89,1077527.0,13210613.93,68054.7
1392,21775,10.99,7.18,43.0,263.76,2325892.0,15573917.9,79528.99
7153,12506,36.99,25.51,7.0,181.95000000000002,424427.0,3129071.59,15884.82
9552,18786,18.99,12.83,47.0,132.92999999999998,1372841.0,10935817.3,55551.82
653,20119,16.99,11.18,39.0,285.83,154092.0,1529682.04,8014.9800000000005
4425,20700,13.99,9.03,924.0,6708.7300000000005,2640411.0,27861690.02,144929.24
7153,22178,189.99,124.99,1.0,189.99,424427.0,3129071.59,15884.82
9165,24895,45.99,30.26,62.0,781.83,1077527.0,13210613.93,68054.7
9552,25212,15.99,10.66,3187.0,16606.510000000002,1372841.0,10935817.3,55551.82
4692,25293,19.99,12.9,36.0,539.7299999999999,161002.0,1808146.33,9139.38
7153,25360,79.99,52.97,10.0,799.9,424427.0,3129071.59,15884.82
4425,27758,13.99,9.14,22.0,223.84,2640411.0,27861690.02,144929.24
2000,41220,51.99,35.86,10.0,461.91,406875.0,3740617.38,19016.59
10754,42581,19.99,13.15,11.0,99.94999999999999,553116.0,5665501.53,28720.52
9165,12518,11.99,7.79,134.0,340.43,1077527.0,13210613.93,68054.7
8735,22664,27.99,17.21,9.0,103.96,6504.0,51325.77,263.32
9552,16461,13.99,9.26,79.0,493.63,1372841.0,10935817.3,55551.82
4692,25641,39.99,26.14,11.0,279.93,161002.0,1808146.33,9139.38
7153,23043,8.99,5.95,11.0,89.9,424427.0,3129071.59,15884.82
2000,24596,21.99,14.86,5.0,118.94999999999999,406875.0,3740617.38,19016.59
9165,25585,30.99,21.08,106.0,1089.6299999999999,1077527.0,13210613.93,68054.7
9552,42097,8.49,7.68,2411.0,4861.43,1372841.0,10935817.3,55551.82
9165,22420,24.99,16.23,67.0,474.80999999999995,1077527.0,13210613.93,68054.7
9165,24752,8.99,5.95,967.0,2894.78,1077527.0,13210613.93,68054.7
10754,23891,13.99,9.33,1714.0,4049.73,553116.0,5665501.53,28720.52
90011,23466,15.99,10.8,6.0,78.95,5072.0,46940.17,238.60999999999999
653,24776,25.99,17.92,2.0,51.98,154092.0,1529682.04,8014.9800000000005
2000,25414,10.99,7.53,84.0,87.92,406875.0,3740617.38,19016.59
9552,41079,49.99,33.78,1.0,49.99,1372841.0,10935817.3,55551.82
9815,26398,5.99,3.94,108.0,83.86,888385.0,5258636.79,27100.41
653,20715,45.99,30.26,28.0,413.91,154092.0,1529682.04,8014.9800000000005
10754,25866,16.99,11.48,142.0,1795.85,553116.0,5665501.53,28720.52
9165,15222,28.99,19.2,23.0,86.97,1077527.0,13210613.93,68054.7
8673,24295,13.99,7.38,22.0,124.9,419822.0,3086650.7,15919.7
9165,25351,13.99,9.58,22.0,139.9,1077527.0,13210613.93,68054.7
4425,25597,19.99,13.79,172.0,1959.0199999999998,2640411.0,27861690.02,144929.24
4692,19722,69.99,45.45,6.0,69.99,161002.0,1808146.33,9139.38
3252,18084,5.99,4.02,65.0,179.70000000000002,1858260.0,12289608.09,61966.91
3252,24818,29.99,20.68,228.0,3609.5699999999997,1858260.0,12289608.09,61966.91
10754,3416,14.99,10.78,1502.0,12621.58,553116.0,5665501.53,28720.52
9552,21359,16.99,11.33,15.0,50.97,1372841.0,10935817.3,55551.82
9552,24885,13.99,9.45,335.0,3377.64,1372841.0,10935817.3,55551.82
4425,18948,37.99,24.83,12.0,189.95000000000002,2640411.0,27861690.02,144929.24
10754,25867,18.99,12.41,64.0,399.78,553116.0,5665501.53,28720.52
7153,22238,13.99,9.33,5.0,41.97,424427.0,3129071.59,15884.82
8352,5825,7.99,6.34,48.0,103.87,283260.0,2051436.01,10261.6
90047,15506,169.99,110.38,9.0,679.96,26349.0,287189.9,1457.73
10754,22169,22.99,15.53,16.0,74.97,553116.0,5665501.53,28720.52
516,34893,8.99,5.8,18.0,177.83,228103.0,1628866.68,8510.41
90047,16556,25.99,16.88,40.0,727.74,26349.0,287189.9,1457.73
90024,25118,14.99,10.27,41.0,269.82,59428.0,548855.37,2802.64
6785,36373,14.99,10.06,24.0,29.98,375697.0,2693984.33,13605.41
9552,29648,13.99,9.08,6.0,83.94,1372841.0,10935817.3,55551.82
9165,6084,19.99,15.26,6.0,19.99,1077527.0,13210613.93,68054.7
4425,4542,57.99,42.02,64.0,2957.4900000000002,2640411.0,27861690.02,144929.24
7153,24465,19.99,13.42,128.0,1659.1699999999998,424427.0,3129071.59,15884.82
7153,24944,17.99,12.32,116.0,1583.12,424427.0,3129071.59,15884.82
17035,23036,8.99,6.62,72.0,153.35,1647558.0,24124091.56,123780.22
90047,23060,29.99,19.99,74.0,1709.4299999999998,26349.0,287189.9,1457.73
10754,15639,12.99,8.96,64.0,740.46,553116.0,5665501.53,28720.52
480,4058,15.99,11.84,15.0,207.87,1427075.0,17624378.72,89286.27
9165,25705,19.49,13.44,1422.0,9624.679999999998,1077527.0,13210613.93,68054.7
7255,20402,8.99,6.2,695.0,3605.27,16493.0,128895.69,648.71
7255,24841,7.99,5.47,1403.0,6915.87,16493.0,128895.69,648.71
6213,8019,9.99,7.19,14.0,99.9,215201.0,1888333.01,9621.58
516,16987,6.79,4.68,36.0,13.58,228103.0,1628866.68,8510.41
11567,3375,15.99,12.59,2379.0,18839.85,501284.0,4141720.71,20964.81
11567,3386,0.99,0.75,22231.0,5442.03,501284.0,4141720.71,20964.81
9552,3419,29.99,22.72,639.0,14175.75,1372841.0,10935817.3,55551.82
7245,3829,14.99,11.1,2162.0,19101.43,682042.0,7588029.9,38994.78
7153,10578,12.99,8.72,12.0,12.99,424427.0,3129071.59,15884.82
4425,25706,6.99,4.76,4204.0,10284.56,2640411.0,27861690.02,144929.24
9165,24980,23.99,16.32,8.0,23.99,1077527.0,13210613.93,68054.7
1392,18684,134.49,90.87,8.0,462.47,2325892.0,15573917.9,79528.99
9165,24896,44.99,30.61,34.0,764.83,1077527.0,13210613.93,68054.7
10754,16532,11.99,7.89,116.0,217.83,553116.0,5665501.53,28720.52
10000,25499,49.99,33.78,6.0,49.99,446119.0,3506668.63,17587.59
10000,25500,27.99,18.54,6.0,27.99,446119.0,3506668.63,17587.59
4425,2888,99.99,76.92,62.0,4499.55,2640411.0,27861690.02,144929.24
90024,24712,18.99,12.25,14.0,227.88,59428.0,548855.37,2802.64
4425,17084,23.99,15.89,219.0,1943.1899999999998,2640411.0,27861690.02,144929.24
9165,25526,18.99,13.1,66.0,436.77,1077527.0,13210613.93,68054.7
9552,15478,18.99,12.49,359.0,3739.8999999999996,1372841.0,10935817.3,55551.82
9815,24253,17.99,12.16,1026.0,14417.82,888385.0,5258636.79,27100.41
9815,23470,10.99,7.43,12.0,76.93,888385.0,5258636.79,27100.41
9165,24977,65.99,45.51,16.0,659.9,1077527.0,13210613.93,68054.7
4425,25222,13.99,9.03,54.0,251.82,2640411.0,27861690.02,144929.24
3252,28275,5.99,4.02,27.0,125.79,1858260.0,12289608.09,61966.91
8112,23874,59.99,38.95,242.0,9588.32,427867.0,9472995.2,48347.26
6785,16148,13.99,9.45,20.0,125.91,375697.0,2693984.33,13605.41
90047,15737,9.99,6.49,11.0,70.94,26349.0,287189.9,1457.73
10000,35104,32.99,22.44,12.0,65.98,446119.0,3506668.63,17587.59
4425,25888,37.99,26.02,56.0,1861.51,2640411.0,27861690.02,144929.24
1590,17941,2.99,2.01,30.0,14.950000000000001,187841.0,1365472.83,7259.75
9815,37651,4.99,3.3,76.0,74.85000000000001,888385.0,5258636.79,27100.41
4425,25909,184.99,127.58,27.0,2219.88,2640411.0,27861690.02,144929.24
8892,16166,5.99,4.05,112.0,41.93,352526.0,2252211.31,11595.97
6213,336,32.99,26.39,5.0,164.95000000000002,215201.0,1888333.01,9621.58
653,2616,21.99,14.95,24.0,419.80999999999995,154092.0,1529682.04,8014.9800000000005
1485,930,1.49,1.14,238.0,23.84,105220.0,1679383.91,8497.59
10754,25333,8.99,5.8,274.0,557.38,553116.0,5665501.53,28720.52
1003,42438,3.99,2.68,43.0,55.86,433.0,2071.9,10.53
4425,16256,7.99,5.44,36.0,31.97,2640411.0,27861690.02,144929.24
4425,15091,25.99,17.92,12.0,25.99,2640411.0,27861690.02,144929.24
2000,26935,14.99,9.8,112.0,1229.18,406875.0,3740617.38,19016.59
7153,15569,7.99,5.22,84.0,58.93,424427.0,3129071.59,15884.82
2000,3387,39.99,30.76,238.0,5963.18,406875.0,3740617.38,19016.59
9165,3394,39.99,28.98,767.0,23895.23,1077527.0,13210613.93,68054.7
9165,3398,62.99,44.99,319.0,13904.44,1077527.0,13210613.93,68054.7
9165,3417,24.99,19.83,710.0,11324.49,1077527.0,13210613.93,68054.7
9552,2102,32.99,25.57,23.0,362.89000000000004,1372841.0,10935817.3,55551.82
516,13779,9.99,6.49,1402.0,7871.1900000000005,228103.0,1628866.68,8510.41
10754,19452,8.99,5.99,1993.0,9318.01,553116.0,5665501.53,28720.52
4425,22030,13.99,9.08,1204.0,9440.92,2640411.0,27861690.02,144929.24
10754,23886,9.99,6.45,1467.0,6066.62,553116.0,5665501.53,28720.52
9552,24697,9.99,6.7,3728.0,20492.16,1372841.0,10935817.3,55551.82
9815,24953,10.99,7.09,4115.0,19361.88,888385.0,5258636.79,27100.41
1392,25520,10.99,7.23,1567.0,7681.51,2325892.0,15573917.9,79528.99
3252,25618,34.99,23.8,456.0,4990.63,1858260.0,12289608.09,61966.91
4425,25625,14.99,10.13,496.0,4579.06,2640411.0,27861690.02,144929.24
10754,25650,9.99,6.49,2071.0,11821.08,553116.0,5665501.53,28720.52
8673,25656,9.99,6.75,2547.0,14180.06,419822.0,3086650.7,15919.7
3252,25710,10.99,7.58,2272.0,4501.8,1858260.0,12289608.09,61966.91
9165,25739,7.99,5.51,1719.0,7275.99,1077527.0,13210613.93,68054.7
9744,24035,3.49,2.33,160.0,132.62,70932.0,759449.24,3999.93
4466,3140,14.99,11.19,3890.0,30071.850000000002,15778.0,156357.28,793.91
9552,43916,11.99,7.74,30.0,95.92,1372841.0,10935817.3,55551.82
7245,2716,69.99,50.72,113.0,7138.98,682042.0,7588029.9,38994.78
7153,24925,18.99,12.58,5.0,18.99,424427.0,3129071.59,15884.82
9552,29181,13.99,9.52,48.0,181.87,1372841.0,10935817.3,55551.82
480,1047,45.99,35.38,6.0,137.97,1427075.0,17624378.72,89286.27
1590,20891,2.99,1.98,262.0,65.78,187841.0,1365472.83,7259.75
9165,17368,45.99,29.67,23.0,514.89,1077527.0,13210613.93,68054.7
90024,21156,13.99,9.65,33.0,83.94,59428.0,548855.37,2802.64
4425,24935,14.99,9.93,1783.0,9893.4,2640411.0,27861690.02,144929.24
4425,24995,7.99,5.47,5661.0,13718.87,2640411.0,27861690.02,144929.24
2000,19465,6.99,4.72,1152.0,3089.58,406875.0,3740617.38,19016.59
4425,25138,19.99,13.79,3045.0,24087.949999999997,2640411.0,27861690.02,144929.24
4425,25504,10.99,7.38,5531.0,21254.66,2640411.0,27861690.02,144929.24
10754,25515,7.99,5.47,2436.0,7031.2,553116.0,5665501.53,28720.52
653,25540,13.99,9.45,4066.0,23573.15,154092.0,1529682.04,8014.9800000000005
6785,24566,9.99,6.49,41.0,69.93,375697.0,2693984.33,13605.41
2242,46308,8.99,5.88,51.0,278.69,192642.0,1561444.63,7982.65
90024,25147,12.99,8.6,549.0,5449.97,59428.0,548855.37,2802.64
1392,25565,4.99,3.42,1668.0,4191.93,2325892.0,15573917.9,79528.99
1650,5016,58.99,45.03,,,3320.0,42554.340000000004,211.97
9744,18239,77.99,50.32,12.0,389.95,70932.0,759449.24,3999.93
7153,20918,18.99,13.1,48.0,107.94,424427.0,3129071.59,15884.82
7153,24985,8.99,6.16,4.0,35.96,424427.0,3129071.59,15884.82
7153,27251,7.99,5.44,12.0,7.99,424427.0,3129071.59,15884.82
653,21528,16.99,11.48,328.0,2394.6699999999996,154092.0,1529682.04,8014.9800000000005
10754,13443,13.99,9.65,285.0,2216.17,553116.0,5665501.53,28720.52
90010,18127,24.99,16.77,12.0,24.99,8530.0,102639.51,524.94
4425,25502,24.99,17.0,678.0,9721.109999999999,2640411.0,27861690.02,144929.24
90010,25688,41.99,27.99,12.0,41.99,8530.0,102639.51,524.94
3252,46146,9.99,6.66,54.0,92.91,1858260.0,12289608.09,61966.91
4425,33076,16.99,11.33,42.0,16.99,2640411.0,27861690.02,144929.24
2000,24198,18.99,12.74,17.0,94.94999999999999,406875.0,3740617.38,19016.59
9165,1342,99.99,75.75,117.0,9699.029999999999,1077527.0,13210613.93,68054.7
8673,12089,38.99,25.48,69.0,2008.46,419822.0,3086650.7,15919.7
4425,25226,42.99,28.66,74.0,2235.48,2640411.0,27861690.02,144929.24
4425,25905,18.99,13.01,114.0,1481.2199999999998,2640411.0,27861690.02,144929.24
9552,25113,36.99,25.34,30.0,998.73,1372841.0,10935817.3,55551.82
90024,23933,32.99,22.14,227.0,4788.5,59428.0,548855.37,2802.64
9206,3129,11.99,8.82,11.0,83.93,40054.0,430945.89,2211.83
9552,24491,41.99,27.99,12.0,461.89000000000004,1372841.0,10935817.3,55551.82
10754,25868,19.99,13.79,129.0,1399.3,553116.0,5665501.53,28720.52
9552,26006,49.99,29.99,88.0,2574.44,1372841.0,10935817.3,55551.82
90037,16880,19.99,13.51,1.0,19.99,580.0,5713.1900000000005,27.98
9165,3908,24.99,19.83,33.0,224.91,1077527.0,13210613.93,68054.7
1650,25478,17.99,12.16,25.0,53.97,3320.0,42554.340000000004,211.97
10754,50354,45.99,30.06,5.0,229.95000000000002,553116.0,5665501.53,28720.52
4425,90590,19.95,13.12,,,2640411.0,27861690.02,144929.24
12546,5837,7.99,6.24,12.0,87.89,2737165.0,24203151.05,123880.97
2000,32782,13.99,7.79,24.0,97.93,406875.0,3740617.38,19016.59
90024,21158,16.99,10.96,28.0,237.85999999999999,59428.0,548855.37,2802.64
90024,24710,19.99,13.42,12.0,19.99,59428.0,548855.37,2802.64
10754,24800,15.99,10.32,143.0,1450.97,553116.0,5665501.53,28720.52
2242,25524,19.99,13.24,2996.0,21870.61,192642.0,1561444.63,7982.65
9552,955,5.99,4.44,18.0,107.82000000000001,1372841.0,10935817.3,55551.82
7153,12561,29.99,19.73,88.0,1157.54,424427.0,3129071.59,15884.82
653,20345,11.99,8.21,34.0,147.89000000000001,154092.0,1529682.04,8014.9800000000005
9815,43452,16.99,10.96,9.0,67.96,888385.0,5258636.79,27100.41
1392,25519,13.99,9.58,2375.0,8018.43,2325892.0,15573917.9,79528.99
90047,25228,28.99,18.7,26.0,289.9,26349.0,287189.9,1457.73
90047,25229,28.99,19.59,17.0,376.87,26349.0,287189.9,1457.73
4425,25778,36.99,24.18,283.0,6621.21,2640411.0,27861690.02,144929.24
12546,1249,27.99,20.28,4031.0,73433.20999999999,2737165.0,24203151.05,123880.97
1128,2871,41.99,33.59,1075.0,33269.33,1006122.0,13529433.08,68601.68
1655,3546,21.99,16.92,1618.0,21489.87,28071.0,358390.62,1824.89
8112,3891,22.99,18.1,1077.0,16538.32,427867.0,9472995.2,48347.26
4380,6717,21.99,16.53,820.0,13771.079999999998,43947.0,329637.62,1675.39
9552,25561,10.49,7.14,3945.0,9387.61,1372841.0,10935817.3,55551.82
4425,25863,23.99,15.48,189.0,3046.73,2640411.0,27861690.02,144929.24
4692,22065,21.99,14.96,119.0,1759.1999999999998,161002.0,1808146.33,9139.38
4425,44455,13.49,8.88,209.0,1519.9,2640411.0,27861690.02,144929.24
4425,18771,17.99,12.16,27.0,53.97,2640411.0,27861690.02,144929.24
10754,2547,6.99,5.18,7749.0,28512.21,553116.0,5665501.53,28720.52
1655,3542,21.99,17.59,1346.0,17556.0,28071.0,358390.62,1824.89
10754,25334,9.99,6.84,96.0,79.92,553116.0,5665501.53,28720.52
7153,20170,12.99,8.66,116.0,745.26,424427.0,3129071.59,15884.82
9815,23519,14.99,9.86,984.0,3594.8,888385.0,5258636.79,27100.41
9552,25112,14.99,10.06,1.0,14.99,1372841.0,10935817.3,55551.82
9165,25555,39.99,27.39,230.0,6598.35,1077527.0,13210613.93,68054.7
9165,25354,19.99,13.51,124.0,1599.1999999999998,1077527.0,13210613.93,68054.7
3252,25958,7.99,5.4,815.0,3323.84,1858260.0,12289608.09,61966.91
9552,26012,24.99,17.23,115.0,2374.0499999999997,1372841.0,10935817.3,55551.82
10754,26020,18.99,12.41,76.0,1196.37,553116.0,5665501.53,28720.52
10754,26021,19.99,13.07,72.0,1079.4599999999998,553116.0,5665501.53,28720.52
10754,23887,13.99,9.03,39.0,83.94,553116.0,5665501.53,28720.52
2000,28776,10.99,7.38,6.0,71.94,406875.0,3740617.38,19016.59
653,46118,17.99,11.84,7.0,17.99,154092.0,1529682.04,8014.9800000000005
12331,17464,11.99,7.89,55.0,83.93,3104.0,24560.08,119.23
12331,45329,14.99,10.34,54.0,194.87,3104.0,24560.08,119.23
8004,2977,21.99,17.18,12.0,21.99,1417727.0,9916770.26,50293.62
9819,18978,9.99,6.75,6.0,9.99,497770.0,2978686.4,14836.57
4425,34539,24.99,17.23,3.0,24.99,2640411.0,27861690.02,144929.24
90047,11801,10.99,7.28,12.0,10.99,26349.0,287189.9,1457.73
7153,25262,14.99,10.27,91.0,1184.21,424427.0,3129071.59,15884.82
90047,19192,14.99,9.67,892.0,6286.03,26349.0,287189.9,1457.73
9744,19364,16.99,11.72,334.0,2305.8199999999997,70932.0,759449.24,3999.93
8673,24241,17.99,11.61,200.0,1896.1799999999998,419822.0,3086650.7,15919.7
653,24535,11.99,7.74,2320.0,10230.29,154092.0,1529682.04,8014.9800000000005
10754,24951,16.99,11.03,614.0,3559.1899999999996,553116.0,5665501.53,28720.52
2242,25521,19.99,12.9,2240.0,17748.26,192642.0,1561444.63,7982.65
17035,25797,57.99,37.9,820.0,7487.599999999999,1647558.0,24124091.56,123780.22
9552,25827,12.99,8.72,2647.0,4354.35,1372841.0,10935817.3,55551.82
1392,25877,14.99,9.67,2639.0,13857.59,2325892.0,15573917.9,79528.99
9165,25900,12.99,8.49,1095.0,6112.95,1077527.0,13210613.93,68054.7
4425,25904,7.99,5.22,1395.0,3033.79,2640411.0,27861690.02,144929.24
6785,25936,12.99,8.78,1236.0,3799.92,375697.0,2693984.33,13605.41
6785,25937,14.99,10.34,1019.0,2579.19,375697.0,2693984.33,13605.41
4425,25964,27.99,18.29,735.0,10349.5,2640411.0,27861690.02,144929.24
17035,38668,19.99,12.98,1820.0,13010.43,1647558.0,24124091.56,123780.22
90017,16864,7.29,4.7,16.0,36.45,2280.0,16093.77,80.03
653,4206,49.99,39.05,226.0,7713.29,154092.0,1529682.04,8014.9800000000005
3960,365,7.99,6.15,146.0,259.71,5459788.0,50959796.85,257032.07
3960,744,7.99,6.24,149.0,358.6,5459788.0,50959796.85,257032.07
90017,20765,29.99,19.47,12.0,29.99,2280.0,16093.77,80.03
8892,24132,5.99,4.07,12.0,5.99,352526.0,2252211.31,11595.97
8892,29847,11.99,8.1,12.0,11.99,352526.0,2252211.31,11595.97
1703,90604,119.99,78.42,76.0,2639.7799999999997,438.0,34951.68,172.0
4425,21743,8.99,5.88,12.0,8.99,2640411.0,27861690.02,144929.24
4425,26239,18.99,12.58,810.0,8146.709999999999,2640411.0,27861690.02,144929.24
1485,3134,99.99,73.52,306.0,24597.539999999997,105220.0,1679383.91,8497.59
4425,26242,12.99,8.84,375.0,2857.8,2640411.0,27861690.02,144929.24
4425,26281,29.99,20.26,207.0,3568.81,2640411.0,27861690.02,144929.24
90017,20950,18.49,12.58,46.0,166.41,2280.0,16093.77,80.03
4425,25776,38.99,26.17,245.0,6511.33,2640411.0,27861690.02,144929.24
1392,22811,4.99,3.33,24.0,4.99,2325892.0,15573917.9,79528.99
8112,2911,109.99,82.08,66.0,2529.77,427867.0,9472995.2,48347.26
653,25542,19.99,13.51,6.0,119.94,154092.0,1529682.04,8014.9800000000005
653,25785,16.99,11.56,1.0,16.99,154092.0,1529682.04,8014.9800000000005
653,38966,14.99,9.73,1.0,14.99,154092.0,1529682.04,8014.9800000000005
4425,25596,19.99,13.33,190.0,1499.2499999999998,2640411.0,27861690.02,144929.24
172662,2191,19.99,14.7,125.0,1819.09,1629.0,34708.03,178.34
172662,2265,28.99,21.47,222.0,5363.15,1629.0,34708.03,178.34
1590,46774,17.99,11.91,12.0,125.92999999999999,187841.0,1365472.83,7259.75
516,26351,11.99,7.74,6.0,11.99,228103.0,1628866.68,8510.41
12546,2464,18.99,11.1,1748.0,20674.85,2737165.0,24203151.05,123880.97
3960,3252,12.99,8.02,2690.0,21317.82,5459788.0,50959796.85,257032.07
1189,3342,27.99,21.53,1127.0,19920.579999999998,5382.0,117928.22,609.39
3960,3372,12.99,7.85,1977.0,15927.84,5459788.0,50959796.85,257032.07
4425,26240,11.99,8.1,412.0,2721.73,2640411.0,27861690.02,144929.24
4425,26243,12.99,8.55,342.0,3169.56,2640411.0,27861690.02,144929.24
9165,3413,274.99,202.2,1.0,274.99,1077527.0,13210613.93,68054.7
9165,11336,11.99,5.95,114.0,881.11,1077527.0,13210613.93,68054.7
9165,2347,67.99,51.51,205.0,12420.1,1077527.0,13210613.93,68054.7
9165,2552,42.99,32.08,580.0,19155.05,1077527.0,13210613.93,68054.7
6785,6390,39.99,31.74,830.0,24574.77,375697.0,2693984.33,13605.41
4425,12113,7.99,5.29,2456.0,7878.14,2640411.0,27861690.02,144929.24
4425,19393,12.99,8.78,,,2640411.0,27861690.02,144929.24
4692,25124,10.99,7.14,3510.0,16188.27,161002.0,1808146.33,9139.38
4425,25511,17.99,12.16,4042.0,33317.479999999996,2640411.0,27861690.02,144929.24
4425,25510,18.99,13.01,2439.0,23718.51,2640411.0,27861690.02,144929.24
4425,20703,19.99,13.42,36.0,239.88,2640411.0,27861690.02,144929.24
10754,26028,19.99,13.07,281.0,3806.0499999999997,553116.0,5665501.53,28720.52
